cohort_rank_2026,name,year,net_worth_usd_billions,annual_forbes_rank,country_or_territory,source_of_wealth,industry,original_forbes_name,match_quality,annual_data_source_url,cohort_definition,data_note
190,Hussain Sajwani,2017,3.7,510,United Arab Emirates,real estate,Real Estate,Hussain Sajwani,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
190,Hussain Sajwani,2018,4.1,531,United Arab Emirates,real estate,Real Estate,Hussain Sajwani,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
190,Hussain Sajwani,2019,2.4,977,United Arab Emirates,real estate,Real Estate,Hussain Sajwani,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
190,Hussain Sajwani,2020,1.4,1533,United Arab Emirates,real estate,Real Estate,Hussain Sajwani,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
190,Hussain Sajwani,2021,2.4,1320,United Arab Emirates,real estate,Real Estate,Hussain Sajwani,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
190,Hussain Sajwani,2022,2.7,1168,United Arab Emirates,real estate,Real Estate,Hussain Sajwani,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
190,Hussain Sajwani,2023,4.5,615,United Arab Emirates,Real estate,Real Estate,Hussain Sajwani,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
190,Hussain Sajwani,2024,5.1,600,United Arab Emirates,Real estate,Real Estate,Hussain Sajwani,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
190,Hussain Sajwani,2025,10.2,269,United Arab Emirates,Real estate,Real Estate,Hussain Sajwani,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
190,Hussain Sajwani,2026,15.3,190,United Arab Emirates,,Real Estate,Hussain Sajwani,2026_article,https://www.forbes.com/sites/chasewithorn/2026/03/10/forbes-worlds-billionaires-list-2026-the-top-200/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
193,James Dyson,2012,4.2,267,United Kingdom,vacuums,Manufacturing,James Dyson,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
193,James Dyson,2013,4.4,295,United Kingdom,vacuums,Manufacturing,James Dyson,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
193,James Dyson,2014,4.5,338,United Kingdom,vacuums,Manufacturing,James Dyson,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
193,James Dyson,2015,4.9,328,United Kingdom,vacuums,Manufacturing,James Dyson,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
193,James Dyson,2016,4,390,United Kingdom,vacuums,Manufacturing,James Dyson,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
193,James Dyson,2017,4.2,424,United Kingdom,vacuums,Manufacturing,James Dyson,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
193,James Dyson,2018,5.6,333,United Kingdom,vacuums,Manufacturing,James Dyson,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
193,James Dyson,2019,5.7,310,United Kingdom,vacuums,Manufacturing,James Dyson,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
193,James Dyson,2020,5.9,272,United Kingdom,vacuums,Manufacturing,James Dyson,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
193,James Dyson,2021,9.7,240,United Kingdom,vacuums,Manufacturing,James Dyson,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
193,James Dyson,2022,9.2,221,United Kingdom,vacuums,Manufacturing,James Dyson,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
193,James Dyson,2023,9.3,206,United Kingdom,Vacuums,Manufacturing,James Dyson,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
193,James Dyson,2024,13.6,143,United Kingdom,Vacuums,Manufacturing,James Dyson,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
193,James Dyson,2025,14.6,156,United Kingdom,Vacuums,Manufacturing,James Dyson,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
193,James Dyson,2026,15,193,United Kingdom,,Manufacturing,James Dyson,2026_article,https://www.forbes.com/sites/chasewithorn/2026/03/10/forbes-worlds-billionaires-list-2026-the-top-200/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
193,Shahid Khan,2012,2.5,506,United States,auto parts,Automotive,Shahid Khan,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
193,Shahid Khan,2013,2.9,499,United States,auto parts,Automotive,Shahid Khan,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
193,Shahid Khan,2014,4.1,371,United States,auto parts,Automotive,Shahid Khan,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
193,Shahid Khan,2015,4.5,362,United States,auto parts,Automotive,Shahid Khan,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
193,Shahid Khan,2016,5.9,210,United States,auto parts,Automotive,Shahid Khan,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
193,Shahid Khan,2017,8.2,158,United States,auto parts,Automotive,Shahid Khan,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
193,Shahid Khan,2018,7.2,221,United States,auto parts,Automotive,Shahid Khan,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
193,Shahid Khan,2019,6.8,231,United States,auto parts,Automotive,Shahid Khan,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
193,Shahid Khan,2020,7.8,183,United States,auto parts,Automotive,Shahid Khan,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
193,Shahid Khan,2021,8,309,United States,auto parts,Automotive,Shahid Khan,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
193,Shahid Khan,2022,7.6,314,United States,auto parts,Automotive,Shahid Khan,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
193,Shahid Khan,2023,12.1,144,United States,Auto parts,Automotive,Shahid Khan,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
193,Shahid Khan,2024,12.2,163,United States,Auto parts,Automotive,Shahid Khan,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
193,Shahid Khan,2025,13.4,175,United States,Auto parts,Automotive,Shahid Khan,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
193,Shahid Khan,2026,15,193,United States,,Automotive,Shahid Khan,2026_article,https://www.forbes.com/sites/chasewithorn/2026/03/10/forbes-worlds-billionaires-list-2026-the-top-200/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
195,Antonia Ax:son Johnson & family,2012,,,,,,,,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
